CYXU;2018-01-01 00:00;CYXU 010000Z 35006KT 350V110 15SM -SG FEW030 BKN060 M19/M22 A3038 RMK SC2SC3 SLP321

CYXU;2018-01-01 00:35;CYXU 010035Z 00000KT 10SM -SN BKN047 M18/M21 A3039 RMK SC6 SLP322

CYXU;2018-01-01 01:00;CYXU 010100Z 00000KT 10SM -SN BKN042 M18/M20 A3039 RMK SC6 SLP322

CYXU;2018-01-01 02:00;CYXU 010200Z 00000KT 12SM IC SCT043 M19/M21 A3039 RMK SC4 SLP320

CYXU;2018-01-01 03:00;CYXU 010300Z 00000KT 3SM IC -SHSN OVC020TCU M18/M21 A3039 RMK TCU8 SLP320

CYXU;2018-01-01 04:00;CYXU 010400Z 31002KT 3SM IC -SHSN BKN048TCU M17/M20 A3039 RMK TCU7 SLP319

CYXU;2018-01-01 04:37;CYXU 010437Z 00000KT 2SM IC -SHSN OVC020TCU M16/M18 A3039 RMK TCU8 SLP318

CYXU;2018-01-01 05:00;CYXU 010500Z 00000KT 2SM -SHSN OVC028TCU M16/M18 A3039 RMK TCU8 SLP316

CYXU;2018-01-01 05:33;CYXU 010533Z 26005KT 15SM -SHSN BKN033 M15/M17 A3039 RMK SC6 CVCTV CLD ASOCTD SLP315

CYXU;2018-01-01 05:47;CYXU 010547Z 25005KT 15SM SCT035 M15/M18 A3039 RMK SC3 SLP315

CYXU;2018-01-01 06:00;CYXU 010600Z 27006KT 15SM FEW035 M16/M19 A3039 RMK SC2 SLP315

CYXU;2018-01-01 07:00;CYXU 010700Z 26004KT 15SM FEW035 M18/M21 A3038 RMK SC2 SLP315

CYXU;2018-01-01 08:00;CYXU 010800Z 26007KT 15SM FEW035 M18/M21 A3039 RMK SC1 SLP316

CYXU;2018-01-01 09:00;CYXU 010900Z 25009KT 15SM OVC050 M16/M19 A3038 RMK SC8 SLP313

CYXU;2018-01-01 09:07;CYXU 010907Z 26009KT 12SM -SHSN OVC050 M16/M19 A3038 RMK SC8 SLP312

CYXU;2018-01-01 10:00;CYXU 011000Z 24009KT 12SM -SHSN OVC045 M15/M18 A3037 RMK SC8 SLP309

CYXU;2018-01-01 11:00;CYXU 011100Z 25010KT 15SM -SHSN OVC045 M15/M18 A3037 RMK SC8 /S01/ CVCTV CLD EMBD PCPN VRY LGT SLP309

